2025-11-06 19:52:29.678 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:21:19.359 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:21:19.359 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:21:19.359 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:21:20.667 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, bad anatomy, extra limbs, deformed face, shadows, lighting, background, eval: Error: 500 Server Error: Internal Server Error for url: http://127.0.0.1:8081/t2mv/generate?ref_prompt=cat%2C+cute%2C+full+body&neg_prompt=nsfw%2C+explicit+content%2C+blurry%2C+low+detail%2C+artifacts%2C+bad+anatomy%2C+extra+limbs%2C+deformed+face%2C+deformed+tail%2C+shadows%2C+lighting%2C+background&randomize=False&inference_steps=40
2025-11-07 12:21:20.668 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:21:20.668 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:21:24.800 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:21:24.801 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:21:28.750 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, bad anatomy, extra limbs, deformed face, repetitive textures, blocky water surface, lighting, shadows, background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:21:28.750 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:21:28.751 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:26:27.450 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute cat
2025-11-07 12:26:27.451 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute cat (using qwen2.5:7b)
2025-11-07 12:26:29.757 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'cat, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 12:26:30.005 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 12:26:30.005 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 12:26:57.456 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 12:26:57.462 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_mqvl54lf
2025-11-07 12:26:57.462 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_mqvl54lf
2025-11-07 12:29:08.452 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 12:29:08.456 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:29:08.456 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:29:08.465 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:29:16.644 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:29:16.646 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:31:31.889 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, harsh shadows, unnatural lighting, cluttered background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:31:31.895 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:31:31.896 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:31:38.923 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, low detail, bad anatomy, extra limbs, deformed face, deformed tail, harsh shadows, unnatural lighting, cluttered background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:31:38.923 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:31:38.923 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:32:26.731 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_1b5f55a2-55b7-46f9-9b4b-086b38c90fbd.png
2025-11-07 12:32:26.731 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_mqvl54lf/mesh_1b5f55a2-55b7-46f9-9b4b-086b38c90fbd.glb, /tmp/views_mqvl54lf/mesh_1b5f55a2-55b7-46f9-9b4b-086b38c90fbd.ply, /tmp/views_mqvl54lf/preview_1b5f55a2-55b7-46f9-9b4b-086b38c90fbd.mp4
2025-11-07 12:38:32.779 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute cat
2025-11-07 12:38:32.780 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute cat (using qwen2.5:7b)
2025-11-07 12:38:33.607 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'cat, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 12:38:33.944 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 12:38:33.944 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 12:38:52.789 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 12:38:52.797 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_4frdrrp6
2025-11-07 12:38:52.797 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_4frdrrp6
2025-11-07 12:39:23.080 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 12:39:23.081 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:39:23.081 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:39:23.088 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:39:24.391 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, harsh shadows, unnatural lighting, cluttered background, eval: 
2025-11-07 12:39:24.391 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:39:24.391 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:39:31.431 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:39:31.432 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:41:52.799 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, repetitive fur patterns, harsh shadows, unnatural lighting, cluttered background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:41:52.803 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:41:52.812 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:42:59.826 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_c5b3bda6-ec1d-4e24-a325-7b9648200643.png
2025-11-07 12:42:59.827 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_4frdrrp6/mesh_c5b3bda6-ec1d-4e24-a325-7b9648200643.glb, /tmp/views_4frdrrp6/mesh_c5b3bda6-ec1d-4e24-a325-7b9648200643.ply, /tmp/views_4frdrrp6/preview_c5b3bda6-ec1d-4e24-a325-7b9648200643.mp4
2025-11-07 12:43:25.679 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute dog
2025-11-07 12:43:25.680 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute dog (using qwen2.5:7b)
2025-11-07 12:43:26.425 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'dog, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 12:43:26.693 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 12:43:26.693 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 12:43:45.024 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 12:43:45.031 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_rcbyg24p
2025-11-07 12:43:45.031 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_rcbyg24p
2025-11-07 12:43:50.015 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 12:43:50.016 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:43:50.018 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:43:50.031 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:43:51.287 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, extra limbs, deformed face, deformed tail, unnatural shadows, unrealistic lighting, cluttered background, eval: 
2025-11-07 12:43:51.287 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:43:51.287 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:44:19.022 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:44:19.025 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:44:26.198 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: dog, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, extra limbs, deformed face, deformed tail, unnatural shadows, unrealistic lighting, cluttered background, eval: The images match the prompt well, showing a cute dog with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:44:26.200 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:44:26.202 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:44:53.374 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_50fe4c09-3ab7-4cc4-a8a2-73a051354b69.png
2025-11-07 12:44:53.375 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_rcbyg24p/mesh_50fe4c09-3ab7-4cc4-a8a2-73a051354b69.glb, /tmp/views_rcbyg24p/mesh_50fe4c09-3ab7-4cc4-a8a2-73a051354b69.ply, /tmp/views_rcbyg24p/preview_50fe4c09-3ab7-4cc4-a8a2-73a051354b69.mp4
2025-11-07 12:45:30.580 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: redwood tree
2025-11-07 12:45:30.580 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: redwood tree (using qwen2.5:7b)
2025-11-07 12:45:31.334 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'tree, redwood, full view', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad proportions, deformed parts, floating objects, shadows, lighting, background'}
2025-11-07 12:45:31.543 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 12:45:31.543 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 12:45:50.240 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 12:45:50.250 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_yjxjxg_y
2025-11-07 12:45:50.251 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_yjxjxg_y
2025-11-07 12:45:50.602 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: tree, redwood, full view, negative: nsfw, explicit content, blurry, low detail, artifacts, bad proportions, deformed parts, floating objects, shadows, lighting, background, eval: 
2025-11-07 12:45:50.607 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:45:50.607 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:45:50.622 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:45:51.868 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: tree, redwood, full view, negative: nsfw, explicit content, blurry, low detail, artifacts, bad proportions, deformed parts, floating objects, harsh shadows, unnatural lighting, plain background, eval: 
2025-11-07 12:45:51.868 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:45:51.869 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:45:58.887 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a full view of a redwood tree. The images are consistent across different angles, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is neutral, which helps the tree stand out.', 'negative_prompt': 'none'}
2025-11-07 12:45:58.889 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a full view of a redwood tree. The images are consistent across different angles, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is neutral, which helps the tree stand out.', 'negative_prompt': 'none'}
2025-11-07 12:46:05.833 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: tree, redwood, full view, negative: nsfw, explicit content, blurry, low detail, bad proportions, artifacts, floating objects, harsh shadows, unnatural lighting, plain background, eval: The images match the prompt well, showing a full view of a redwood tree. The images are consistent across different angles, and there are no visible issues or artifacts. The lighting and shadows are well-balanced, and the background is neutral, which helps the tree stand out.
2025-11-07 12:46:05.834 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:46:05.834 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:47:40.568 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_240aaaf5-edae-466c-92e8-13c62086ecca.png
2025-11-07 12:47:40.569 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_yjxjxg_y/mesh_240aaaf5-edae-466c-92e8-13c62086ecca.glb, /tmp/views_yjxjxg_y/mesh_240aaaf5-edae-466c-92e8-13c62086ecca.ply, /tmp/views_yjxjxg_y/preview_240aaaf5-edae-466c-92e8-13c62086ecca.mp4
2025-11-07 12:48:24.199 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute cat
2025-11-07 12:48:24.199 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute cat (using qwen2.5:7b)
2025-11-07 12:48:25.095 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'cat, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 12:48:25.315 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 12:48:25.316 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 12:48:43.638 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 12:48:43.645 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_7adpw6s3
2025-11-07 12:48:43.646 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_7adpw6s3
2025-11-07 12:48:44.040 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 12:48:44.042 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:48:44.043 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:48:44.058 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:48:45.405 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, unnatural shadows, poor lighting, busy background, eval: 
2025-11-07 12:48:45.405 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:48:45.405 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:49:16.539 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:49:16.540 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:49:23.612 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, unnatural shadows, poor lighting, busy background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:49:23.613 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:49:23.613 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:49:47.600 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_dd6b9dc9-34d4-4414-ab59-fb2c43e86eb2.png
2025-11-07 12:49:47.601 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_7adpw6s3/mesh_dd6b9dc9-34d4-4414-ab59-fb2c43e86eb2.glb, /tmp/views_7adpw6s3/mesh_dd6b9dc9-34d4-4414-ab59-fb2c43e86eb2.ply, /tmp/views_7adpw6s3/preview_dd6b9dc9-34d4-4414-ab59-fb2c43e86eb2.mp4
2025-11-07 12:53:59.414 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute cat
2025-11-07 12:53:59.414 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute cat (using qwen2.5:7b)
2025-11-07 12:54:00.147 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'cat, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 12:54:00.325 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 12:54:00.325 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 12:54:19.044 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
2025-11-07 12:54:19.050 | INFO     | __main__:_api_t2mv_generate:103 - [MV-ADAPTER] Extracted ZIP to /tmp/views_h09htlb8
2025-11-07 12:54:19.050 | INFO     | __main__:generate_images:112 - [MV-ADAPTER] Got 6 images in /tmp/views_h09htlb8
2025-11-07 12:54:19.396 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background, eval: 
2025-11-07 12:54:19.397 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:54:19.398 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:54:19.404 | INFO     | ollama:check_views:231 - [MV-ADAPTER] check_views loading (using qwen2.5vl:7b)
2025-11-07 12:54:20.714 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, detailed fur, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, harsh lighting, unnatural shadows, cluttered background, eval: 
2025-11-07 12:54:20.716 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:54:20.716 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:54:35.956 | INFO     | ollama:check_views:238 - [MV-ADAPTER] check_views result: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:54:35.958 | INFO     | __main__:check_views_quality:143 - [MV-ADAPTER] views quality check: {'avaliation': 'The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.', 'negative_prompt': 'none'}
2025-11-07 12:55:00.153 | INFO     | __main__:chat_start_fn:42 - [CHAT] starting chat with refined: cat, cute, full body, detailed fur, negative: nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, harsh lighting, unnatural shadows, cluttered background, eval: The images match the prompt well, showing a cute cat with a full body from different angles. The images are consistent across the views, and there are no visible issues or artifacts.
2025-11-07 12:55:00.161 | INFO     | ollama_chat:start_chat_from_inputs:112 - [CHAT] STARTING CHAT (using qwen2.5:7b)
2025-11-07 12:55:00.163 | INFO     | ollama_chat:chat_call:97 - [CHAT] chat_call using qwen2.5:7b
2025-11-07 12:55:44.282 | INFO     | __main__:generate_3d:173 - [TRELLIS/API-path] Frame path received: temp_images_path/frame_7e46f1e0-5b2b-4f1d-8478-f3730bba98ef.png
2025-11-07 12:55:44.282 | INFO     | __main__:generate_3d:177 - [TRELLIS/API-b64] assets: /tmp/views_h09htlb8/mesh_7e46f1e0-5b2b-4f1d-8478-f3730bba98ef.glb, /tmp/views_h09htlb8/mesh_7e46f1e0-5b2b-4f1d-8478-f3730bba98ef.ply, /tmp/views_h09htlb8/preview_7e46f1e0-5b2b-4f1d-8478-f3730bba98ef.mp4
2025-11-07 13:10:52.405 | INFO     | __main__:llm_prompt_processing:72 - [MV-ADAPTER] generating images. prompt to be refined: cute cat
2025-11-07 13:10:52.406 | INFO     | ollama:prepare_prompts:135 - [OLLAMA] prepare_prompts: preparing prompts for input: cute cat (using qwen2.5:7b)
2025-11-07 13:10:53.123 | INFO     | ollama:prepare_prompts:171 - [MV-ADAPTER] prepare_prompts result: {'refined': 'cat, cute, full body', 'negative': 'nsfw, explicit content, blurry, low detail, artifacts, bad anatomy, extra limbs, deformed face, deformed tail, shadows, lighting, background'}
2025-11-07 13:10:53.367 | INFO     | __main__:generate_images:108 - [MV-ADAPTER] Starting generation with 40 inference steps...
2025-11-07 13:10:53.368 | INFO     | __main__:_api_t2mv_generate:84 - [MV-ADAPTER] Calling API with 40 steps...
2025-11-07 13:11:11.945 | INFO     | __main__:_api_t2mv_generate:97 - [MV-ADAPTER] API call successful, processing response...
